Webhook From Poster -> 2022-12-01 01:30:56 | object: transaction | action: closed | JsonDATA: {"account":"techworld-co","object":"transaction","object_id":24,"action":"closed","time":"1669870520","account_number":"936062","data":"{\"transactions_history\":{\"type_history\":\"close\",\"time\":1669870519611,\"value\":3,\"value2\":4350000,\"value3\":0,\"value4\":0,\"value5\":null,\"value_text\":\"{\\\"payments\\\":{\\\"card\\\":43500},\\\"reason\\\":\\\"\\\",\\\"loyalty_app_id\\\":0,\\\"payment_method_id\\\":0,\\\"tip_included\\\":0,\\\"round_sum\\\":0,\\\"tip_sum\\\":0,\\\"privat_id\\\":0,\\\"group_id\\\":1,\\\"payed_card_id\\\":0,\\\"payed_card_type\\\":0,\\\"loyalty_type\\\":2,\\\"isReopen\\\":false,\\\"products\\\":[{\\\"id\\\":6,\\\"modification\\\":0,\\\"promotion_id\\\":0,\\\"round_sum\\\":0,\\\"count\\\":3}],\\\"one_coin_discount_v2\\\":true}\",\"user_id\":4,\"spot_tablet_id\":1}}"}
Webhook From Poster -> 2022-12-01 01:31:39 | object: transaction | action: closed | JsonDATA: {"account":"techworld-co","object":"transaction","object_id":24,"action":"closed","time":"1669870520","account_number":"936062","data":"{\"transactions_history\":{\"type_history\":\"close\",\"time\":1669870519611,\"value\":3,\"value2\":4350000,\"value3\":0,\"value4\":0,\"value5\":null,\"value_text\":\"{\\\"payments\\\":{\\\"card\\\":43500},\\\"reason\\\":\\\"\\\",\\\"loyalty_app_id\\\":0,\\\"payment_method_id\\\":0,\\\"tip_included\\\":0,\\\"round_sum\\\":0,\\\"tip_sum\\\":0,\\\"privat_id\\\":0,\\\"group_id\\\":1,\\\"payed_card_id\\\":0,\\\"payed_card_type\\\":0,\\\"loyalty_type\\\":2,\\\"isReopen\\\":false,\\\"products\\\":[{\\\"id\\\":6,\\\"modification\\\":0,\\\"promotion_id\\\":0,\\\"round_sum\\\":0,\\\"count\\\":3}],\\\"one_coin_discount_v2\\\":true}\",\"user_id\":4,\"spot_tablet_id\":1}}"}
Webhook From Poster -> 2022-12-01 01:53:28 | object: transaction | action: closed | JsonDATA: {"account":"techworld-co","object":"transaction","object_id":24,"action":"closed","time":"1669870520","account_number":"936062","data":"{\"transactions_history\":{\"type_history\":\"close\",\"time\":1669870519611,\"value\":3,\"value2\":4350000,\"value3\":0,\"value4\":0,\"value5\":null,\"value_text\":\"{\\\"payments\\\":{\\\"card\\\":43500},\\\"reason\\\":\\\"\\\",\\\"loyalty_app_id\\\":0,\\\"payment_method_id\\\":0,\\\"tip_included\\\":0,\\\"round_sum\\\":0,\\\"tip_sum\\\":0,\\\"privat_id\\\":0,\\\"group_id\\\":1,\\\"payed_card_id\\\":0,\\\"payed_card_type\\\":0,\\\"loyalty_type\\\":2,\\\"isReopen\\\":false,\\\"products\\\":[{\\\"id\\\":6,\\\"modification\\\":0,\\\"promotion_id\\\":0,\\\"round_sum\\\":0,\\\"count\\\":3}],\\\"one_coin_discount_v2\\\":true}\",\"user_id\":4,\"spot_tablet_id\":1}}"}
Webhook From Poster -> 2022-12-01 02:15:30 | object: transaction | action: closed | JsonDATA: {"account":"techworld-co","object":"transaction","object_id":24,"action":"closed","time":"1669870520","account_number":"936062","data":"{\"transactions_history\":{\"type_history\":\"close\",\"time\":1669870519611,\"value\":3,\"value2\":4350000,\"value3\":0,\"value4\":0,\"value5\":null,\"value_text\":\"{\\\"payments\\\":{\\\"card\\\":43500},\\\"reason\\\":\\\"\\\",\\\"loyalty_app_id\\\":0,\\\"payment_method_id\\\":0,\\\"tip_included\\\":0,\\\"round_sum\\\":0,\\\"tip_sum\\\":0,\\\"privat_id\\\":0,\\\"group_id\\\":1,\\\"payed_card_id\\\":0,\\\"payed_card_type\\\":0,\\\"loyalty_type\\\":2,\\\"isReopen\\\":false,\\\"products\\\":[{\\\"id\\\":6,\\\"modification\\\":0,\\\"promotion_id\\\":0,\\\"round_sum\\\":0,\\\"count\\\":3}],\\\"one_coin_discount_v2\\\":true}\",\"user_id\":4,\"spot_tablet_id\":1}}"}
Webhook From Poster -> 2022-12-01 02:16:34 | object: transaction | action: closed | JsonDATA: {"account":"techworld-co","object":"transaction","object_id":24,"action":"closed","time":"1669870520","account_number":"936062","data":"{\"transactions_history\":{\"type_history\":\"close\",\"time\":1669870519611,\"value\":3,\"value2\":4350000,\"value3\":0,\"value4\":0,\"value5\":null,\"value_text\":\"{\\\"payments\\\":{\\\"card\\\":43500},\\\"reason\\\":\\\"\\\",\\\"loyalty_app_id\\\":0,\\\"payment_method_id\\\":0,\\\"tip_included\\\":0,\\\"round_sum\\\":0,\\\"tip_sum\\\":0,\\\"privat_id\\\":0,\\\"group_id\\\":1,\\\"payed_card_id\\\":0,\\\"payed_card_type\\\":0,\\\"loyalty_type\\\":2,\\\"isReopen\\\":false,\\\"products\\\":[{\\\"id\\\":6,\\\"modification\\\":0,\\\"promotion_id\\\":0,\\\"round_sum\\\":0,\\\"count\\\":3}],\\\"one_coin_discount_v2\\\":true}\",\"user_id\":4,\"spot_tablet_id\":1}}"}
Webhook From Poster -> 2022-12-01 02:17:31 | object: transaction | action: closed | JsonDATA: {"account":"techworld-co","object":"transaction","object_id":24,"action":"closed","time":"1669870520","account_number":"936062","data":"{\"transactions_history\":{\"type_history\":\"close\",\"time\":1669870519611,\"value\":3,\"value2\":4350000,\"value3\":0,\"value4\":0,\"value5\":null,\"value_text\":\"{\\\"payments\\\":{\\\"card\\\":43500},\\\"reason\\\":\\\"\\\",\\\"loyalty_app_id\\\":0,\\\"payment_method_id\\\":0,\\\"tip_included\\\":0,\\\"round_sum\\\":0,\\\"tip_sum\\\":0,\\\"privat_id\\\":0,\\\"group_id\\\":1,\\\"payed_card_id\\\":0,\\\"payed_card_type\\\":0,\\\"loyalty_type\\\":2,\\\"isReopen\\\":false,\\\"products\\\":[{\\\"id\\\":6,\\\"modification\\\":0,\\\"promotion_id\\\":0,\\\"round_sum\\\":0,\\\"count\\\":3}],\\\"one_coin_discount_v2\\\":true}\",\"user_id\":4,\"spot_tablet_id\":1}}"}
Webhook From Poster -> 2022-12-01 02:18:20 | object: transaction | action: closed | JsonDATA: {"account":"techworld-co","object":"transaction","object_id":24,"action":"closed","time":"1669870520","account_number":"936062","data":"{\"transactions_history\":{\"type_history\":\"close\",\"time\":1669870519611,\"value\":3,\"value2\":4350000,\"value3\":0,\"value4\":0,\"value5\":null,\"value_text\":\"{\\\"payments\\\":{\\\"card\\\":43500},\\\"reason\\\":\\\"\\\",\\\"loyalty_app_id\\\":0,\\\"payment_method_id\\\":0,\\\"tip_included\\\":0,\\\"round_sum\\\":0,\\\"tip_sum\\\":0,\\\"privat_id\\\":0,\\\"group_id\\\":1,\\\"payed_card_id\\\":0,\\\"payed_card_type\\\":0,\\\"loyalty_type\\\":2,\\\"isReopen\\\":false,\\\"products\\\":[{\\\"id\\\":6,\\\"modification\\\":0,\\\"promotion_id\\\":0,\\\"round_sum\\\":0,\\\"count\\\":3}],\\\"one_coin_discount_v2\\\":true}\",\"user_id\":4,\"spot_tablet_id\":1}}"}
Webhook From Poster -> 2022-12-01 02:18:52 | object: transaction | action: closed | JsonDATA: {"account":"techworld-co","object":"transaction","object_id":24,"action":"closed","time":"1669870520","account_number":"936062","data":"{\"transactions_history\":{\"type_history\":\"close\",\"time\":1669870519611,\"value\":3,\"value2\":4350000,\"value3\":0,\"value4\":0,\"value5\":null,\"value_text\":\"{\\\"payments\\\":{\\\"card\\\":43500},\\\"reason\\\":\\\"\\\",\\\"loyalty_app_id\\\":0,\\\"payment_method_id\\\":0,\\\"tip_included\\\":0,\\\"round_sum\\\":0,\\\"tip_sum\\\":0,\\\"privat_id\\\":0,\\\"group_id\\\":1,\\\"payed_card_id\\\":0,\\\"payed_card_type\\\":0,\\\"loyalty_type\\\":2,\\\"isReopen\\\":false,\\\"products\\\":[{\\\"id\\\":6,\\\"modification\\\":0,\\\"promotion_id\\\":0,\\\"round_sum\\\":0,\\\"count\\\":3}],\\\"one_coin_discount_v2\\\":true}\",\"user_id\":4,\"spot_tablet_id\":1}}"}
Webhook From Poster -> 2022-12-01 02:19:42 | object: transaction | action: closed | JsonDATA: {"account":"techworld-co","object":"transaction","object_id":24,"action":"closed","time":"1669870520","account_number":"936062","data":"{\"transactions_history\":{\"type_history\":\"close\",\"time\":1669870519611,\"value\":3,\"value2\":4350000,\"value3\":0,\"value4\":0,\"value5\":null,\"value_text\":\"{\\\"payments\\\":{\\\"card\\\":43500},\\\"reason\\\":\\\"\\\",\\\"loyalty_app_id\\\":0,\\\"payment_method_id\\\":0,\\\"tip_included\\\":0,\\\"round_sum\\\":0,\\\"tip_sum\\\":0,\\\"privat_id\\\":0,\\\"group_id\\\":1,\\\"payed_card_id\\\":0,\\\"payed_card_type\\\":0,\\\"loyalty_type\\\":2,\\\"isReopen\\\":false,\\\"products\\\":[{\\\"id\\\":6,\\\"modification\\\":0,\\\"promotion_id\\\":0,\\\"round_sum\\\":0,\\\"count\\\":3}],\\\"one_coin_discount_v2\\\":true}\",\"user_id\":4,\"spot_tablet_id\":1}}"}
Webhook From Poster -> 2022-12-01 02:33:23 | object: transaction | action: closed | JsonDATA: {"account":"techworld-co","object":"transaction","object_id":24,"action":"closed","time":"1669870520","account_number":"936062","data":"{\"transactions_history\":{\"type_history\":\"close\",\"time\":1669870519611,\"value\":3,\"value2\":4350000,\"value3\":0,\"value4\":0,\"value5\":null,\"value_text\":\"{\\\"payments\\\":{\\\"card\\\":43500},\\\"reason\\\":\\\"\\\",\\\"loyalty_app_id\\\":0,\\\"payment_method_id\\\":0,\\\"tip_included\\\":0,\\\"round_sum\\\":0,\\\"tip_sum\\\":0,\\\"privat_id\\\":0,\\\"group_id\\\":1,\\\"payed_card_id\\\":0,\\\"payed_card_type\\\":0,\\\"loyalty_type\\\":2,\\\"isReopen\\\":false,\\\"products\\\":[{\\\"id\\\":6,\\\"modification\\\":0,\\\"promotion_id\\\":0,\\\"round_sum\\\":0,\\\"count\\\":3}],\\\"one_coin_discount_v2\\\":true}\",\"user_id\":4,\"spot_tablet_id\":1}}"}
Webhook From Poster -> 2022-12-01 02:34:21 | object: transaction | action: added | JsonDATA: {"account":"techworld-co","object":"transaction","object_id":25,"action":"added","time":"1669880059","account_number":"936062","data":"{\"transactions_history\":{\"type_history\":\"open\",\"time\":1669880059275,\"value\":4,\"value2\":7,\"value3\":2,\"value4\":1,\"value5\":0,\"value_text\":\"{\\\"uses_payed_cert\\\":\\\"1\\\",\\\"round_whole\\\":\\\"1\\\",\\\"service_mode\\\":1}\",\"user_id\":4,\"spot_tablet_id\":1}}"}
Webhook From Poster -> 2022-12-01 02:34:23 | object: transaction | action: changed | JsonDATA: {"account":"techworld-co","object":"transaction","object_id":25,"action":"changed","time":"1669880062","account_number":"936062","data":"{\"transactions_history\":{\"type_history\":\"additem\",\"time\":1669880061895,\"value\":5,\"value2\":2,\"value3\":0,\"value4\":0,\"value5\":null,\"value_text\":\"{\\\"price\\\":4,\\\"unit\\\":\\\"p\\\",\\\"nodiscount\\\":0,\\\"tax\\\":[]}\",\"user_id\":4,\"spot_tablet_id\":1}}"}
Webhook From Poster -> 2022-12-01 02:34:28 | object: transaction | action: changed | JsonDATA: {"account":"techworld-co","object":"transaction","object_id":25,"action":"changed","time":"1669880066","account_number":"936062","data":"{\"transactions_history\":{\"type_history\":\"additem\",\"time\":1669880066172,\"value\":6,\"value2\":0,\"value3\":0,\"value4\":0,\"value5\":null,\"value_text\":\"{\\\"price\\\":14500,\\\"unit\\\":\\\"p\\\",\\\"nodiscount\\\":0,\\\"tax\\\":[]}\",\"user_id\":4,\"spot_tablet_id\":1}}"}
Webhook From Poster -> 2022-12-01 02:34:29 | object: transaction | action: changed | JsonDATA: {"account":"techworld-co","object":"transaction","object_id":25,"action":"changed","time":"1669880068","account_number":"936062","data":"{\"transactions_history\":{\"type_history\":\"additem\",\"time\":1669880068423,\"value\":3,\"value2\":1,\"value3\":0,\"value4\":0,\"value5\":null,\"value_text\":\"{\\\"price\\\":3,\\\"unit\\\":\\\"p\\\",\\\"nodiscount\\\":0,\\\"tax\\\":[]}\",\"user_id\":4,\"spot_tablet_id\":1}}"}
Webhook From Poster -> 2022-12-01 02:34:41 | object: stock | action: changed | JsonDATA: {"account":"techworld-co","object":"stock","object_id":17,"action":"changed","time":"1669880079","account_number":"936062","data":"{\"type\":1,\"element_id\":17,\"storage_id\":1,\"value_relative\":-0.03,\"value_absolute\":0.85}"}
Webhook From Poster -> 2022-12-01 02:34:41 | object: stock | action: changed | JsonDATA: {"account":"techworld-co","object":"stock","object_id":11,"action":"changed","time":"1669880079","account_number":"936062","data":"{\"type\":1,\"element_id\":11,\"storage_id\":1,\"value_relative\":-0.00175,\"value_absolute\":0.19126}"}
Webhook From Poster -> 2022-12-01 02:34:42 | object: stock | action: changed | JsonDATA: {"account":"techworld-co","object":"stock","object_id":10,"action":"changed","time":"1669880080","account_number":"936062","data":"{\"type\":1,\"element_id\":10,\"storage_id\":1,\"value_relative\":-0.03977,\"value_absolute\":9.77114}"}
Webhook From Poster -> 2022-12-01 02:34:42 | object: stock | action: changed | JsonDATA: {"account":"techworld-co","object":"stock","object_id":12,"action":"changed","time":"1669880079","account_number":"936062","data":"{\"type\":1,\"element_id\":12,\"storage_id\":1,\"value_relative\":-0.04799,\"value_absolute\":2.76006}"}
Webhook From Poster -> 2022-12-01 02:34:42 | object: stock | action: changed | JsonDATA: {"account":"techworld-co","object":"stock","object_id":13,"action":"changed","time":"1669880080","account_number":"936062","data":"{\"type\":1,\"element_id\":13,\"storage_id\":1,\"value_relative\":-0.00436,\"value_absolute\":1.97819}"}
Webhook From Poster -> 2022-12-01 02:34:42 | object: stock | action: changed | JsonDATA: {"account":"techworld-co","object":"stock","object_id":14,"action":"changed","time":"1669880080","account_number":"936062","data":"{\"type\":1,\"element_id\":14,\"storage_id\":1,\"value_relative\":-0.00113,\"value_absolute\":0.99434}"}
Webhook From Poster -> 2022-12-01 02:34:42 | object: stock | action: changed | JsonDATA: {"account":"techworld-co","object":"stock","object_id":8,"action":"changed","time":"1669880080","account_number":"936062","data":"{\"type\":1,\"element_id\":8,\"storage_id\":1,\"value_relative\":-0.16527,\"value_absolute\":3.02365}"}
Webhook From Poster -> 2022-12-01 02:34:43 | object: stock | action: changed | JsonDATA: {"account":"techworld-co","object":"stock","object_id":15,"action":"changed","time":"1669880080","account_number":"936062","data":"{\"type\":1,\"element_id\":15,\"storage_id\":1,\"value_relative\":-0.04013,\"value_absolute\":0.79934}"}
Webhook From Poster -> 2022-12-01 02:34:43 | object: stock | action: changed | JsonDATA: {"account":"techworld-co","object":"stock","object_id":16,"action":"changed","time":"1669880080","account_number":"936062","data":"{\"type\":1,\"element_id\":16,\"storage_id\":1,\"value_relative\":-0.174496644295302,\"value_absolute\":5.1275169}"}
Webhook From Poster -> 2022-12-01 02:34:43 | object: stock | action: changed | JsonDATA: {"account":"techworld-co","object":"stock","object_id":9,"action":"changed","time":"1669880080","account_number":"936062","data":"{\"type\":1,\"element_id\":9,\"storage_id\":1,\"value_relative\":-0.008,\"value_absolute\":1.952}"}
Webhook From Poster -> 2022-12-01 02:34:43 | object: stock | action: changed | JsonDATA: {"account":"techworld-co","object":"stock","object_id":7,"action":"changed","time":"1669880080","account_number":"936062","data":"{\"type\":1,\"element_id\":7,\"storage_id\":1,\"value_relative\":-1,\"value_absolute\":94}"}
Webhook From Poster -> 2022-12-01 02:34:44 | object: stock | action: changed | JsonDATA: {"account":"techworld-co","object":"stock","object_id":6,"action":"changed","time":"1669880080","account_number":"936062","data":"{\"type\":1,\"element_id\":6,\"storage_id\":1,\"value_relative\":-1,\"value_absolute\":44}"}
Webhook From Poster -> 2022-12-01 02:34:44 | object: stock | action: changed | JsonDATA: {"account":"techworld-co","object":"stock","object_id":5,"action":"changed","time":"1669880080","account_number":"936062","data":"{\"type\":1,\"element_id\":5,\"storage_id\":1,\"value_relative\":-1,\"value_absolute\":94}"}
Webhook From Poster -> 2022-12-01 02:34:44 | object: transaction | action: closed | JsonDATA: {"account":"techworld-co","object":"transaction","object_id":25,"action":"closed","time":"1669880080","account_number":"936062","data":"{\"transactions_history\":{\"type_history\":\"close\",\"time\":1669880079484,\"value\":3,\"value2\":1450700,\"value3\":0,\"value4\":0,\"value5\":null,\"value_text\":\"{\\\"payments\\\":{\\\"cash\\\":14507},\\\"reason\\\":\\\"\\\",\\\"loyalty_app_id\\\":0,\\\"payment_method_id\\\":0,\\\"tip_included\\\":0,\\\"round_sum\\\":0,\\\"tip_sum\\\":0,\\\"privat_id\\\":0,\\\"group_id\\\":0,\\\"payed_card_id\\\":0,\\\"payed_card_type\\\":0,\\\"loyalty_type\\\":0,\\\"isReopen\\\":false,\\\"products\\\":[{\\\"id\\\":5,\\\"modification\\\":0,\\\"promotion_id\\\":0,\\\"round_sum\\\":0,\\\"count\\\":1},{\\\"id\\\":6,\\\"modification\\\":0,\\\"promotion_id\\\":0,\\\"round_sum\\\":0,\\\"count\\\":1},{\\\"id\\\":3,\\\"modification\\\":0,\\\"promotion_id\\\":0,\\\"round_sum\\\":0,\\\"count\\\":1}],\\\"one_coin_discount_v2\\\":true}\",\"user_id\":4,\"spot_tablet_id\":1}}"}
Webhook From Poster -> 2022-12-01 02:55:34 | object: client_payed_sum | action: changed | JsonDATA: {"account":"techworld-co","object":"client_payed_sum","object_id":2,"action":"changed","time":"1669870520","account_number":"936062","data":"{\"value_relative\":43500,\"value_absolute\":43503}"}
Webhook From Poster -> 2022-12-01 02:57:14 | object: client_payed_sum | action: changed | JsonDATA: {"account":"techworld-co","object":"client_payed_sum","object_id":2,"action":"changed","time":"1669870520","account_number":"936062","data":"{\"value_relative\":43500,\"value_absolute\":43503}"}
Webhook From Poster -> 2022-12-01 02:57:48 | object: transaction | action: added | JsonDATA: {"account":"techworld-co","object":"transaction","object_id":26,"action":"added","time":"1669881467","account_number":"936062","data":"{\"transactions_history\":{\"type_history\":\"open\",\"time\":1669881467198,\"value\":4,\"value2\":1,\"value3\":1,\"value4\":1,\"value5\":0,\"value_text\":\"{\\\"uses_payed_cert\\\":\\\"1\\\",\\\"round_whole\\\":\\\"1\\\",\\\"service_mode\\\":1}\",\"user_id\":4,\"spot_tablet_id\":1}}"}
Webhook From Poster -> 2022-12-01 03:11:29 | object: client_payed_sum | action: changed | JsonDATA: {"account":"techworld-co","object":"client_payed_sum","object_id":2,"action":"changed","time":"1669870519611","account_number":"936062","data":"{\"value_relative\":43500,\"value_absolute\":43503}"}
Webhook From Poster -> 2022-12-01 03:14:49 | object: client_payed_sum | action: changed | JsonDATA: {"account":"techworld-co","object":"client_payed_sum","object_id":2,"action":"changed","time":"1669870519611","account_number":"936062","data":"{\"value_relative\":43500,\"value_absolute\":43503}"}
Webhook From Poster -> 2022-12-01 03:16:12 | object: client_payed_sum | action: changed | JsonDATA: {"account":"techworld-co","object":"client_payed_sum","object_id":1,"action":"changed","time":"1669880079484","account_number":"936062","data":"{\"value_relative\":43500,\"value_absolute\":43503}"}
Webhook From Poster -> 2022-12-01 03:19:27 | object: transaction | action: changed | JsonDATA: {"account":"techworld-co","object":"transaction","object_id":26,"action":"changed","time":"1669882766","account_number":"936062","data":"{\"transactions_history\":{\"type_history\":\"additem\",\"time\":1669882765926,\"value\":5,\"value2\":2,\"value3\":0,\"value4\":0,\"value5\":null,\"value_text\":\"{\\\"price\\\":4,\\\"unit\\\":\\\"p\\\",\\\"nodiscount\\\":0,\\\"tax\\\":[]}\",\"user_id\":4,\"spot_tablet_id\":1}}"}
Webhook From Poster -> 2022-12-01 03:19:29 | object: transaction | action: changed | JsonDATA: {"account":"techworld-co","object":"transaction","object_id":26,"action":"changed","time":"1669882767","account_number":"936062","data":"{\"transactions_history\":{\"type_history\":\"changeitemcount\",\"time\":1669882767265,\"value\":5,\"value2\":2,\"value3\":0,\"value4\":0,\"value5\":null,\"value_text\":\"{\\\"price\\\":4}\",\"user_id\":4,\"spot_tablet_id\":1}}"}
Webhook From Poster -> 2022-12-01 03:19:32 | object: transaction | action: changed | JsonDATA: {"account":"techworld-co","object":"transaction","object_id":26,"action":"changed","time":"1669882770","account_number":"936062","data":"{\"transactions_history\":{\"type_history\":\"additem\",\"time\":1669882770564,\"value\":6,\"value2\":0,\"value3\":0,\"value4\":0,\"value5\":null,\"value_text\":\"{\\\"price\\\":14500,\\\"unit\\\":\\\"p\\\",\\\"nodiscount\\\":0,\\\"tax\\\":[]}\",\"user_id\":4,\"spot_tablet_id\":1}}"}
Webhook From Poster -> 2022-12-01 03:19:33 | object: transaction | action: changed | JsonDATA: {"account":"techworld-co","object":"transaction","object_id":26,"action":"changed","time":"1669882772","account_number":"936062","data":"{\"transactions_history\":{\"type_history\":\"changeitemcount\",\"time\":1669882772040,\"value\":6,\"value2\":2,\"value3\":0,\"value4\":0,\"value5\":null,\"value_text\":\"{\\\"price\\\":14500}\",\"user_id\":4,\"spot_tablet_id\":1}}"}
Webhook From Poster -> 2022-12-01 03:19:35 | object: transaction | action: changed | JsonDATA: {"account":"techworld-co","object":"transaction","object_id":26,"action":"changed","time":"1669882772","account_number":"936062","data":"{\"transactions_history\":{\"type_history\":\"changeitemcount\",\"time\":1669882772323,\"value\":6,\"value2\":3,\"value3\":0,\"value4\":0,\"value5\":null,\"value_text\":\"{\\\"price\\\":14500}\",\"user_id\":4,\"spot_tablet_id\":1}}"}
Webhook From Poster -> 2022-12-01 03:19:35 | object: transaction | action: changed | JsonDATA: {"account":"techworld-co","object":"transaction","object_id":26,"action":"changed","time":"1669882773","account_number":"936062","data":"{\"transactions_history\":{\"type_history\":\"changeitemcount\",\"time\":1669882773152,\"value\":6,\"value2\":4,\"value3\":0,\"value4\":0,\"value5\":null,\"value_text\":\"{\\\"price\\\":14500}\",\"user_id\":4,\"spot_tablet_id\":1}}"}
Webhook From Poster -> 2022-12-01 03:19:41 | object: transaction | action: changed | JsonDATA: {"account":"techworld-co","object":"transaction","object_id":26,"action":"changed","time":"1669882779","account_number":"936062","data":"{\"transactions_history\":{\"type_history\":\"setclient\",\"time\":1669882779193,\"value\":1,\"value2\":0,\"value3\":0,\"value4\":2,\"value5\":null,\"value_text\":\"{\\\"group_id\\\":1,\\\"discount\\\":0}\",\"user_id\":4,\"spot_tablet_id\":1}}"}
Webhook From Poster -> 2022-12-01 03:19:48 | object: stock | action: changed | JsonDATA: {"account":"techworld-co","object":"stock","object_id":17,"action":"changed","time":"1669882787","account_number":"936062","data":"{\"type\":1,\"element_id\":17,\"storage_id\":1,\"value_relative\":-0.06,\"value_absolute\":0.79}"}
Webhook From Poster -> 2022-12-01 03:19:48 | object: stock | action: changed | JsonDATA: {"account":"techworld-co","object":"stock","object_id":11,"action":"changed","time":"1669882787","account_number":"936062","data":"{\"type\":1,\"element_id\":11,\"storage_id\":1,\"value_relative\":-0.00349,\"value_absolute\":0.18777}"}
Webhook From Poster -> 2022-12-01 03:19:49 | object: stock | action: changed | JsonDATA: {"account":"techworld-co","object":"stock","object_id":10,"action":"changed","time":"1669882787","account_number":"936062","data":"{\"type\":1,\"element_id\":10,\"storage_id\":1,\"value_relative\":-0.01954,\"value_absolute\":9.7516}"}
Webhook From Poster -> 2022-12-01 03:19:49 | object: stock | action: changed | JsonDATA: {"account":"techworld-co","object":"stock","object_id":12,"action":"changed","time":"1669882787","account_number":"936062","data":"{\"type\":1,\"element_id\":12,\"storage_id\":1,\"value_relative\":-0.09597,\"value_absolute\":2.66409}"}
Webhook From Poster -> 2022-12-01 03:19:49 | object: stock | action: changed | JsonDATA: {"account":"techworld-co","object":"stock","object_id":13,"action":"changed","time":"1669882787","account_number":"936062","data":"{\"type\":1,\"element_id\":13,\"storage_id\":1,\"value_relative\":-0.00872,\"value_absolute\":1.96947}"}
Webhook From Poster -> 2022-12-01 03:19:49 | object: stock | action: changed | JsonDATA: {"account":"techworld-co","object":"stock","object_id":14,"action":"changed","time":"1669882787","account_number":"936062","data":"{\"type\":1,\"element_id\":14,\"storage_id\":1,\"value_relative\":-0.00227,\"value_absolute\":0.99207}"}
Webhook From Poster -> 2022-12-01 03:19:50 | object: stock | action: changed | JsonDATA: {"account":"techworld-co","object":"stock","object_id":8,"action":"changed","time":"1669882787","account_number":"936062","data":"{\"type\":1,\"element_id\":8,\"storage_id\":1,\"value_relative\":-0.03054,\"value_absolute\":2.99311}"}
Webhook From Poster -> 2022-12-01 03:19:50 | object: stock | action: changed | JsonDATA: {"account":"techworld-co","object":"stock","object_id":15,"action":"changed","time":"1669882787","account_number":"936062","data":"{\"type\":1,\"element_id\":15,\"storage_id\":1,\"value_relative\":-0.08027,\"value_absolute\":0.71907}"}
Webhook From Poster -> 2022-12-01 03:19:50 | object: stock | action: changed | JsonDATA: {"account":"techworld-co","object":"stock","object_id":16,"action":"changed","time":"1669882787","account_number":"936062","data":"{\"type\":1,\"element_id\":16,\"storage_id\":1,\"value_relative\":-0.348993288590604,\"value_absolute\":4.7785236}"}
Webhook From Poster -> 2022-12-01 03:19:50 | object: transaction | action: closed | JsonDATA: {"account":"techworld-co","object":"transaction","object_id":26,"action":"closed","time":"1669882787","account_number":"936062","data":"{\"transactions_history\":{\"type_history\":\"close\",\"time\":1669882786865,\"value\":3,\"value2\":5800800,\"value3\":0,\"value4\":0,\"value5\":null,\"value_text\":\"{\\\"payments\\\":{\\\"card\\\":58008},\\\"reason\\\":\\\"\\\",\\\"loyalty_app_id\\\":0,\\\"payment_method_id\\\":0,\\\"tip_included\\\":0,\\\"round_sum\\\":0,\\\"tip_sum\\\":0,\\\"privat_id\\\":0,\\\"group_id\\\":1,\\\"payed_card_id\\\":0,\\\"payed_card_type\\\":0,\\\"loyalty_type\\\":2,\\\"isReopen\\\":false,\\\"products\\\":[{\\\"id\\\":5,\\\"modification\\\":0,\\\"promotion_id\\\":0,\\\"round_sum\\\":0,\\\"count\\\":2},{\\\"id\\\":6,\\\"modification\\\":0,\\\"promotion_id\\\":0,\\\"round_sum\\\":0,\\\"count\\\":4}],\\\"one_coin_discount_v2\\\":true}\",\"user_id\":4,\"spot_tablet_id\":1}}"}
Webhook From Poster -> 2022-12-01 03:19:52 | object: client_payed_sum | action: changed | JsonDATA: {"account":"techworld-co","object":"client_payed_sum","object_id":1,"action":"changed","time":"1669882787","account_number":"936062","data":"{\"value_relative\":58008,\"value_absolute\":188523}"}
Webhook From Poster -> 2022-12-01 03:22:47 | object: client_payed_sum | action: changed | JsonDATA: {"account":"techworld-co","object":"client_payed_sum","object_id":1,"action":"changed","time":"1669882787","account_number":"936062","data":"{\"value_relative\":58008,\"value_absolute\":188523}"}
Webhook From Poster -> 2022-12-01 03:26:04 | object: client_payed_sum | action: changed | JsonDATA: {"account":"techworld-co","object":"client_payed_sum","object_id":1,"action":"changed","time":"1669882787","account_number":"936062","data":"{\"value_relative\":58008,\"value_absolute\":188523}"}
Webhook From Poster -> 2022-12-01 03:26:20 | object: transaction | action: added | JsonDATA: {"account":"techworld-co","object":"transaction","object_id":27,"action":"added","time":"1669883179","account_number":"936062","data":"{\"transactions_history\":{\"type_history\":\"open\",\"time\":1669883178420,\"value\":4,\"value2\":3,\"value3\":2,\"value4\":1,\"value5\":0,\"value_text\":\"{\\\"uses_payed_cert\\\":\\\"1\\\",\\\"round_whole\\\":\\\"1\\\",\\\"service_mode\\\":1}\",\"user_id\":4,\"spot_tablet_id\":1}}"}
